Wavelength,ZnS 6.25-12.5µm (MIRMIS),CdTe 12.5-25µm (MIRMIS),Mesh 25-50µm (MIRMIS),Mesh 50-100µm (MIRMIS),Mesh 100-200µm (Cardiff),Low-pass 200µm (model),8.5-9.2µm (model filter),6.6-8.2µm (model filter),NaCl Spectrum
142.31,0,0.865459314,0.162695971,1.321672712,67.13903531,0,0,0,0
142.32,0,0.866889934,0.162607879,1.31952647,67.14104945,0,0,0,0
142.33,0,0.868320555,0.162520406,1.318948318,67.14306359,0,0,0,0
142.34,0,0.869751176,0.162433477,1.320050001,67.14507773,0,0,0,0
142.35,0,0.871181797,0.162346551,1.3211516,67.14709187,0,0,0,0
142.36,0,0.872612418,0.162259681,1.322253282,67.14910601,0,0,0,0
142.37,0,0.874043039,0.162172762,1.323354881,67.15112015,0,0,0,0
142.38,0,0.87547366,0.162085846,1.324456564,67.15313429,0,0,0,0
142.39,0,0.87690428,0.161998987,1.325558246,67.15514843,0,0,0,0
142.4,0,0.878334901,0.161912078,1.326659845,67.15716257,0,0,0,0
142.41,0,0.879765522,0.161825173,1.327761528,67.15917672,0,0,0,0
142.42,0,0.881196143,0.161738324,1.328863127,67.16119086,0,0,0,0
142.43,0,0.882626764,0.161651425,1.329964809,67.163205,0,0,0,0
142.44,0,0.884057385,0.161564583,1.331066492,67.16521914,0,0,0,0
142.45,0,0.885488006,0.161477691,1.332168091,67.16723328,0,0,0,0
142.46,0,0.886918626,0.161390802,1.333269773,67.16924742,0,0,0,0
142.47,0,0.888349247,0.16130397,1.334371373,67.17126156,0,0,0,0
142.48,0,0.889779868,0.161217089,1.335473055,67.1732757,0,0,0,0
142.49,0,0.891210489,0.161130211,1.336574737,67.17528984,0,0,0,0
142.5,0,0.89264111,0.161043389,1.337676336,67.17730398,0,0,0,0
142.51,0,0.894071731,0.160956518,1.338778019,67.17931812,0,0,0,0
142.52,0,0.895502352,0.16086965,1.339879618,67.18133226,0,0,0,0
142.53,0,0.896932972,0.160782838,1.3409813,67.1833464,0,0,0,0
142.54,0,0.898191378,0.160695977,1.342082983,67.18536054,0,0,0,0
142.55,0,0.898418368,0.16060912,1.343184582,67.18737468,0,0,0,0
142.56,0,0.898645358,0.160522318,1.344286264,67.18938882,0,0,0,0
142.57,0,0.898872348,0.160435468,1.345387864,67.19140296,0,0,0,0
142.58,0,0.899099339,0.160348673,1.346489546,67.1934171,0,0,0,0
142.59,0,0.899326329,0.16026216,1.346408239,67.19543125,0,0,0,0
142.6,0,0.899553319,0.160175761,1.345923986,67.19744539,0,0,0,0
142.61,0,0.899780309,0.160089419,1.345439733,67.19945953,0,0,0,0
142.62,0,0.900007299,0.160003025,1.34495548,67.20147367,0,0,0,0
142.63,0,0.90023429,0.159916635,1.344471226,67.20348781,0,0,0,0
142.64,0,0.90046128,0.159830301,1.343986973,67.20550195,0,0,0,0
142.65,0,0.90068827,0.159743917,1.34350272,67.20751609,0,0,0,0
142.66,0,0.90091526,0.159657536,1.343018383,67.20953023,0,0,0,0
142.67,0,0.90114225,0.159571211,1.34253413,67.21154437,0,0,0,0
142.68,0,0.90136924,0.159484835,1.342049877,67.21355851,0,0,0,0
142.69,0,0.901596231,0.159398516,1.341565623,67.21557265,0,0,0,0
142.7,0,0.901823221,0.159312147,1.34108137,67.21758679,0,0,0,0
142.71,0,0.902050211,0.15922578,1.340597117,67.21960093,0,0,0,0
142.72,0,0.902277201,0.15913947,1.34011278,67.22161507,0,0,0,0
142.73,0,0.902504191,0.159053109,1.339628527,67.22362921,0,0,0,0
142.74,0,0.902731182,0.158966752,1.339144274,67.22564335,0,0,0,0
142.75,0,0.902958172,0.15888045,1.33866002,67.22765749,0,0,0,0
142.76,0,0.903185162,0.158794099,1.338175767,67.22967163,0,0,0,0
142.77,0,0.903412152,0.15870775,1.337691514,67.23168578,0,0,0,0
142.78,0,0.903639142,0.158621457,1.337207177,67.23369992,0,0,0,0
142.79,0,0.903866133,0.158535115,1.336722924,67.23571406,0,0,0,0
142.8,0,0.904093123,0.158448828,1.33623867,67.2377282,0,0,0,0
142.81,0,0.904320113,0.158362491,1.335754417,67.23974234,0,0,0,0
142.82,0,0.904547103,0.158276157,1.335270164,67.24175648,0,0,0,0
142.83,0,0.904774093,0.158189879,1.334785911,67.24377062,0,0,0,0
142.84,0,0.905001084,0.158103551,1.334301574,67.24578476,0,0,0,0
142.85,0,0.905228074,0.158013661,1.331374039,67.2477989,0,0,0,0
142.86,0,0.905455064,0.157923517,1.328221598,67.24624749,0,0,0,0
142.87,0,0.905682054,0.157833327,1.325069156,67.24469608,0,0,0,0
142.88,0,0.905909044,0.157743144,1.321916715,67.24314467,0,0,0,0
142.89,0,0.906136035,0.15765302,1.318764274,67.24159326,0,0,0,0
142.9,0,0.906363025,0.157562852,1.315611833,67.24004185,0,0,0,0
142.91,0,0.906590015,0.157472742,1.312459391,67.23849044,0,0,0,0
142.92,0,0.906817005,0.157382587,1.30930695,67.23693903,0,0,0,0
142.93,0,0.907043995,0.15729244,1.306154509,67.23538762,0,0,0,0
142.94,0,0.907270986,0.157202352,1.303002067,67.23383621,0,0,0,0
142.95,0,0.907497976,0.157112218,1.299849626,67.2322848,0,0,0,0
142.96,0,0.907724966,0.157022091,1.296697185,67.23073339,0,0,0,0
142.97,0,0.907951956,0.156932025,1.293544743,67.22918198,0,0,0,0
142.98,0,0.908178946,0.156841912,1.290392385,67.22763057,0,0,0,0
142.99,0,0.908405937,0.156751807,1.287239944,67.22607916,0,0,0,0
143,0,0.908632927,0.156661761,1.284087503,67.22452775,0,0,0,0
143.01,0,0.908859917,0.15657167,1.280935062,67.22297634,0,0,0,0
143.02,0,0.909086907,0.156481586,1.27778262,67.22142493,0,0,0,0
143.03,0,0.909313897,0.156391561,1.274630179,67.21987352,0,0,0,0
143.04,0,0.908169765,0.156301491,1.271477738,67.21832211,0,0,0,0
143.05,0,0.907016495,0.156211481,1.268325296,67.21677071,0,0,0,0
143.06,0,0.905863225,0.156121425,1.265172855,67.2152193,0,0,0,0
143.07,0,0.904709956,0.156031376,1.262020414,67.21366789,0,0,0,0
143.08,0,0.903556686,0.155941387,1.258867972,67.21211648,0,0,0,0
143.09,0,0.902403416,0.155851352,1.255715531,67.21056507,0,0,0,0
143.1,0,0.901250146,0.155761324,1.25256309,67.20901366,0,0,0,0
143.11,0,0.900096877,0.15542791,1.25403136,67.20746225,0,0,0,0
143.12,0,0.898943607,0.155043539,1.255537824,67.20591084,0,0,0,0
143.13,0,0.897790337,0.154659131,1.257044205,67.20435943,0,0,0,0
143.14,0,0.896637067,0.154274737,1.258550585,67.20280802,0,0,0,0
143.15,0,0.895483798,0.15389036,1.260057049,67.20125661,0,0,0,0
143.16,0,0.894330528,0.153506051,1.261563429,67.1997052,0,0,0,0
143.17,0,0.893177258,0.153121704,1.26306981,67.19815379,0,0,0,0
143.18,0,0.892023988,0.152737373,1.264576274,67.19660238,0,0,0,0
143.19,0,0.890870719,0.15235311,1.266082654,67.19505097,0,0,0,0
143.2,0,0.889717449,0.151968809,1.267589035,67.19349956,0,0,0,0
143.21,0,0.888564179,0.151584525,1.269095415,67.19194815,0,0,0,0
143.22,0,0.887410909,0.151200255,1.270601879,67.19039674,0,0,0,0
143.23,0,0.886257639,0.150816054,1.272108259,67.18884533,0,0,0,0
143.24,0,0.88510437,0.150431816,1.27361464,67.18729392,0,0,0,0
143.25,0,0.8839511,0.150047593,1.275121104,67.18574251,0,0,0,0
143.26,0,0.88279783,0.149663438,1.276627484,67.1841911,0,0,0,0
143.27,0,0.88164456,0.149279246,1.278133864,67.18263969,0,0,0,0
143.28,0,0.880491291,0.148895069,1.279640245,67.18108828,0,0,0,0
143.29,0,0.879338021,0.148510908,1.281146709,67.17953687,0,0,0,0
143.3,0,0.878184751,0.148126816,1.282653089,67.17798546,0,0,0,0
143.31,0,0.877031481,0.147742685,1.28415947,67.17643405,0,0,0,0
143.32,0,0.875878212,0.147358571,1.285665933,67.17488264,0,0,0,0
143.33,0,0.874724942,0.146974524,1.287172314,67.17333123,0,0,0,0
143.34,0,0.873571672,0.14659044,1.288678694,67.17177982,0,0,0,0
143.35,0,0.872418402,0.146206372,1.290185075,67.17022841,0,0,0,0
143.36,0,0.871265133,0.145822319,1.291691539,67.168677,0,0,0,0
143.37,0,0.870111863,0.145440764,1.294405258,67.16712559,0,0,0,0
143.38,0,0.868958593,0.145059217,1.297151584,67.16557418,0,0,0,0
143.39,0,0.867805323,0.144677671,1.299897993,67.16402277,0,0,0,0
143.4,0,0.866652054,0.144296181,1.302644402,67.16247136,0,0,0,0
143.41,0,0.865498784,0.14391464,1.305390811,67.16091995,0,0,0,0
143.42,0,0.864345514,0.143533102,1.30813722,67.15936854,0,0,0,0
143.43,0,0.863192244,0.143151567,1.310883546,67.15781714,0,0,0,0
143.44,0,0.862038975,0.142770086,1.313629955,67.15626573,0,0,0,0
143.45,0,0.860885705,0.142388556,1.316376364,67.15471432,0,0,0,0
143.46,0,0.859732435,0.142007027,1.319122773,67.15316291,0,0,0,0
143.47,0,0.858579165,0.141625554,1.321869182,67.1516115,0,0,0,0
143.48,0,0.857425896,0.141244031,1.324615591,67.15006009,0,0,0,0
143.49,0,0.856272626,0.140862509,1.327361917,67.14850868,0,0,0,0
143.5,0,0.855119356,0.140480991,1.330108326,67.14695727,0,0,0,0
143.51,0,0.853966086,0.140099527,1.332854735,67.14540586,0,0,0,0
143.52,0,0.852812817,0.139718014,1.335601144,67.14385445,0,0,0,0
143.53,0,0.850849737,0.139336502,1.338347553,67.14230304,0,0,0,0
143.54,0,0.848081659,0.138955046,1.341093962,67.14075163,0,0,0,0
143.55,0,0.845313581,0.13857354,1.343840288,67.13920022,0,0,0,0
143.56,0,0.842545503,0.138192036,1.346586697,67.13764881,0,0,0,0
143.57,0,0.839777425,0.137810534,1.349333106,67.1360974,0,0,0,0
143.58,0,0.837009347,0.137429088,1.352079515,67.13454599,0,0,0,0
143.59,0,0.834241269,0.137047591,1.354825924,67.13299458,0,0,0,0
143.6,0,0.831473191,0.136666097,1.357572333,67.13144317,0,0,0,0
143.61,0,0.828705113,0.136284657,1.360318659,67.12989176,0,0,0,0
143.62,0,0.825937035,0.135903168,1.363065068,67.12834035,0,0,0,0
143.63,0,0.823168957,0.135517399,1.358490972,67.12678894,0,0,0,0
143.64,0,0.820400879,0.135130985,1.352731802,67.12523753,0,0,0,0
143.65,0,0.817632801,0.134744653,1.346972632,67.12368612,0,0,0,0
143.66,0,0.814864723,0.134358299,1.341213462,67.12213471,0,0,0,0
143.67,0,0.812096645,0.133971975,1.335454292,67.1205833,0,0,0,0
143.68,0,0.809328567,0.133585735,1.329695122,67.11903189,0,0,0,0
143.69,0,0.806560489,0.133199472,1.323935869,67.11748048,0,0,0,0
143.7,0,0.803792411,0.132813239,1.318176699,67.11592907,0,0,0,0
143.71,0,0.801024333,0.132427036,1.312417529,67.11437766,0,0,0,0
143.72,0,0.798256255,0.132040917,1.306658359,67.11282625,0,0,0,0
143.73,0,0.795488177,0.131654775,1.300899189,67.11127484,0,0,0,0
143.74,0,0.792720099,0.131268664,1.295140019,67.10972343,0,0,0,0
143.75,0,0.789952021,0.130882635,1.289380766,67.10817202,0,0,0,0
143.76,0,0.787183943,0.130496584,1.283621596,67.10662061,0,0,0,0
143.77,0,0.784415865,0.130110564,1.277862426,67.1050692,0,0,0,0
143.78,0,0.781647787,0.129724626,1.272103256,67.10351779,0,0,0,0
143.79,0,0.778879709,0.129338666,1.266344086,67.10196638,0,0,0,0
143.8,0,0.776111631,0.128952736,1.260584916,67.10041497,0,0,0,0
143.81,0,0.773343553,0.128566837,1.254825663,67.09886356,0,0,0,0
143.82,0,0.770575475,0.12818102,1.249066493,67.09731216,0,0,0,0
143.83,0,0.767807397,0.127795181,1.243307323,67.09576075,0,0,0,0
143.84,0,0.765039319,0.127409373,1.237548153,67.09420934,0,0,0,0
143.85,0,0.762271241,0.127023647,1.231788983,67.09265793,0,0,0,0
143.86,0,0.759503163,0.126637899,1.226029813,67.09110652,0,0,0,0
143.87,0,0.756735085,0.126252182,1.22027056,67.08955511,0,0,0,0
143.88,0,0.753967007,0.125866494,1.21451139,67.0880037,0,0,0,0
143.89,0,0.751198929,0.125482512,1.210710081,67.08645229,0,0,0,0
143.9,0,0.748430851,0.125099346,1.207951913,67.08490088,0,0,0,0
143.91,0,0.745662773,0.124716195,1.205193829,67.08334947,0,0,0,0
143.92,0,0.742894695,0.124333113,1.202435662,67.08179806,0,0,0,0
143.93,0,0.740126617,0.123949993,1.199677495,67.08024665,0,0,0,0
143.94,0,0.737358539,0.123566888,1.196919411,67.07869524,0,0,0,0
143.95,0,0.734590461,0.123183799,1.194161244,67.07714383,0,0,0,0
143.96,0,0.731822383,0.122800777,1.191403077,67.07559242,0,0,0,0
143.97,0,0.729054305,0.122417719,1.188644993,67.07404101,0,0,0,0
143.98,0,0.726286227,0.122034675,1.185886826,67.0724896,0,0,0,0
143.99,0,0.723518149,0.1216517,1.183128658,67.07093819,0,0,0,0
144,0,0.720750071,0.121268687,1.180370491,67.06938678,0,0,0,0
144.01,0,0.717981993,0.120885689,1.177612407,67.06783537,0,0,0,0
144.02,0,0.715213915,0.120502707,1.17485424,67.06628396,0,0,0,0
144.03,0,0.71227863,0.120119793,1.172096073,67.06473255,0,0,0,0
144.04,0,0.709259453,0.119736841,1.169337989,67.06318114,0,0,0,0
144.05,0,0.706240276,0.119353905,1.166579822,67.06162973,0,0,0,0
144.06,0,0.703221099,0.118971036,1.163821654,67.06007832,0,0,0,0
144.07,0,0.700201922,0.118588131,1.161063571,67.05852691,0,0,0,0
144.08,0,0.697182745,0.11820524,1.158305403,67.0569755,0,0,0,0
144.09,0,0.694163568,0.117822365,1.155547236,67.05542409,0,0,0,0
144.1,0,0.691144391,0.116660172,1.152789069,67.05387268,0,0,0,0
144.11,0,0.688125214,0.114555043,1.150030985,67.05232127,0,0,0,0
144.12,0,0.685106036,0.11245005,1.147272818,67.05076986,0,0,0,0
144.13,0,0.682086859,0.110345089,1.144514651,67.04921845,0,0,0,0
144.14,0,0.679067682,0.108240266,1.141756567,67.04766704,0,0,0,0
144.15,0,0.676048505,0.106139347,1.140795232,67.04611563,0,0,0,0
144.16,0,0.673029328,0.10404521,1.143195817,67.04456422,0,0,0,0
144.17,0,0.670010151,0.101950781,1.145596403,67.04301281,0,0,0,0
144.18,0,0.666990974,0.099855953,1.147997071,67.0414614,0,0,0,0
144.19,0,0.663971797,0.097760832,1.150397657,67.03990999,0,0,0,0
144.2,0,0.66095262,0.095665366,1.152798325,67.03835859,0,0,0,0
144.21,0,0.657933443,0.0935695,1.155198911,67.03680718,0,0,0,0
144.22,0,0.654914266,0.091473342,1.157599496,67.03525577,0,0,0,0
144.23,0,0.651895089,0.089376785,1.160000165,67.03370436,0,0,0,0
144.24,0,0.648875912,0.087279935,1.16240075,67.03215295,0,0,0,0
144.25,0,0.645856735,0.08518274,1.164801419,67.03060154,0,0,0,0
144.26,0,0.642837558,0.083085146,1.167202004,67.02905013,0,0,0,0
144.27,0,0.639818381,0.080987258,1.16960259,67.02749872,0,0,0,0
144.28,0,0.636799204,0.078888972,1.172003258,67.02594731,0,0,0,0
144.29,0,0.633780026,0.076790394,1.174403844,67.0243959,0,0,0,0
144.3,0,0.630760849,0.074691469,1.176804512,67.02284449,0,0,0,0
144.31,0,0.627741672,0.072592146,1.179205098,67.02129308,0,0,0,0
144.32,0,0.624722495,0.070492529,1.181605683,67.01974167,0,0,0,0
144.33,0,0.621703318,0.068392514,1.184006352,67.01819026,0,0,0,0
144.34,0,0.618684141,0.066292206,1.186406937,67.01663885,0,0,0,0
144.35,0,0.615664964,0.064191553,1.188807606,67.01508744,0,0,0,0
144.36,0,0.612645787,0.0620905,1.191208191,67.01353603,0,0,0,0
144.37,0,0.60962661,0.059989155,1.193608777,67.01198462,0,0,0,0
144.38,0,0.606607433,0.057887411,1.196009445,67.01043321,0,0,0,0
144.39,0,0.603588256,0.055785374,1.198410031,67.0088818,0,0,0,0
144.4,0,0.600569079,0.053682991,1.200810616,67.00733039,0,0,0,0
144.41,0,0.597549902,0.05158021,1.203211285,67.00577898,0,0,0,0
144.42,0,0.594530725,0.049469822,1.201844918,67.00422757,0,0,0,0
144.43,0,0.591511548,0.047359298,1.200271324,67.00267616,0,0,0,0
144.44,0,0.588492371,0.045249137,1.198697731,67.00112475,0,0,0,0
144.45,0,0.585473194,0.043139285,1.19712422,66.99957334,0,0,0,0
144.46,0,0.582454017,0.041029689,1.195550626,66.99802193,0,0,0,0
144.47,0,0.579434839,0.038920456,1.193977033,66.99647052,0,0,0,0
144.48,0,0.576415662,0.036811479,1.192403439,66.99491911,0,0,0,0
144.49,0,0.573396485,0.034702863,1.190829845,66.9933677,0,0,0,0
144.5,0,0.570377308,0.032594557,1.189256334,66.99181629,0,0,0,0
144.51,0,0.567358131,0.030486508,1.187682741,66.99026488,0,0,0,0
144.52,0,0.564338954,0.02837882,1.186109147,66.98871347,0,0,0,0
144.53,0,0.561695384,0.026271389,1.184535553,66.98716206,0,0,0,0
144.54,0,0.559453829,0.02416432,1.182961959,66.98561065,0,0,0,0
144.55,0,0.557212274,0.022057559,1.181388365,66.98405924,0,0,0,0
144.56,0,0.55497072,0.019951056,1.179814855,66.98250783,0,0,0,0
144.57,0,0.552729165,0.017844914,1.178241261,66.98095642,0,0,0,0
144.58,0,0.55048761,0.015739029,1.176667667,66.97940501,0,0,0,0
144.59,0,0.548246055,0.013633506,1.175094073,66.97785361,0,0,0,0
144.6,0,0.5460045,0.011528292,1.17352048,66.9763022,0,0,0,0
144.61,0,0.543762945,0.009423334,1.171946886,66.97475079,0,0,0,0
144.62,0,0.54152139,0.007318739,1.170373375,66.97319938,0,0,0,0
144.63,0,0.539279836,0.005212025,1.168799782,66.97164797,0,0,0,0
144.64,0,0.537038281,0.003112216,1.167226188,66.97009656,0,0,0,0
144.65,0,0.534796726,0.00100744,1.165652594,66.96854515,0,0,0,0
144.66,0,0.532555171,0.001097027,1.164079,66.96699374,0,0,0,0
144.67,0,0.530313616,0.003201184,1.162505406,66.96544233,0,0,0,0
144.68,0,0.528072061,0.005302268,1.161612536,66.96389092,0,0,0,0
144.69,0,0.525830506,0.007403892,1.161549825,66.96233951,0,0,0,0
144.7,0,0.523588952,0.009504801,1.161487115,66.9607881,0,0,0,0
144.71,0,0.521347397,0.011605048,1.161424405,66.95923669,0,0,0,0
144.72,0,0.519105842,0.013704527,1.161361695,66.95768528,0,0,0,0
144.73,0,0.516864287,0.015803291,1.161298984,66.95613387,0,0,0,0
144.74,0,0.514622732,0.017901392,1.161236274,66.95458246,0,0,0,0
144.75,0,0.512381177,0.019998725,1.161173564,66.95303105,0,0,0,0
144.76,0,0.510139622,0.022095396,1.161110853,66.95147964,0,0,0,0
144.77,0,0.507898068,0.024191299,1.161048143,66.94992823,0,0,0,0
144.78,0,0.505656513,0.026286487,1.160985433,66.94837682,0,0,0,0
144.79,0,0.503414958,0.028381012,1.160922723,66.94682541,0,0,0,0
144.8,0,0.501173403,0.03047477,1.160860012,66.945274,0,0,0,0
144.81,0,0.498931848,0.032567865,1.160797302,66.94372259,0,0,0,0
144.82,0,0.496690293,0.034660192,1.160734592,66.94217118,0,0,0,0
144.83,0,0.494448738,0.036751804,1.160671882,66.94061977,0,0,0,0
144.84,0,0.492207184,0.038842754,1.160609171,66.93906836,0,0,0,0
144.85,0,0.489965629,0.040932936,1.160546461,66.93751695,0,0,0,0
144.86,0,0.487724074,0.043022455,1.160483751,66.93596554,0,0,0,0
144.87,0,0.485482519,0.045111206,1.160421041,66.93441413,0,0,0,0
144.88,0,0.483240964,0.047199243,1.16035833,66.93286272,0,0,0,0
144.89,0,0.480999409,0.049286616,1.16029562,66.93131131,0,0,0,0
144.9,0,0.478757854,0.051373222,1.16023291,66.9297599,0,0,0,0
144.91,0,0.4765163,0.053459166,1.1601702,66.92820849,0,0,0,0
144.92,0,0.474274745,0.055544341,1.160107489,66.92665708,0,0,0,0
144.93,0,0.47203319,0.057628802,1.160044696,66.92510567,0,0,0,0
144.94,0,0.469791635,0.0597126,1.159981985,66.92355426,0,0,0,0
144.95,0,0.46755008,0.061801585,1.160240332,66.92200285,0,0,0,0
144.96,0,0.465308525,0.063891321,1.160552716,66.92045144,0,0,0,0
144.97,0,0.46306697,0.065980759,1.160865183,66.91890004,0,0,0,0
144.98,0,0.460825416,0.068069951,1.161177567,66.91734863,0,0,0,0
144.99,0,0.458583861,0.07015895,1.16148995,66.91579722,0,0,0,0
145,0,0.456342306,0.072247651,1.161802418,66.91424581,0,0,0,0
145.01,0,0.454100751,0.074336159,1.162114801,66.9126944,0,0,0,0
145.02,0,0.451859196,0.076424369,1.162427185,66.91114299,0,0,0,0
145.03,0,0.449617641,0.078512334,1.162739652,66.90959158,0,0,0,0
145.04,0,0.448937485,0.080600105,1.163052036,66.90804017,0,0,0,0
145.05,0,0.448337244,0.082687579,1.16336442,66.90648876,0,0,0,0
145.06,0,0.447737004,0.084774859,1.163676887,66.90493735,0,0,0,0
145.07,0,0.447136763,0.086861841,1.163989271,66.90338594,0,0,0,0
145.08,0,0.446536522,0.088948578,1.164301655,66.90183453,0,0,0,0
145.09,0,0.445936282,0.091035122,1.164614122,66.90028312,0,0,0,0
145.1,0,0.445336041,0.093121367,1.164926506,66.89873171,0,0,0,0
145.11,0,0.4447358,0.09551155,1.165238973,66.8971803,0,0,0,0
145.12,0,0.44413556,0.098040319,1.165551357,66.89562889,0,0,0,0
145.13,0,0.443535319,0.100568842,1.165863741,66.89407748,0,0,0,0
145.14,0,0.442935078,0.103097015,1.166176208,66.89252607,0,0,0,0
145.15,0,0.442334838,0.105624944,1.166488592,66.89097466,0,0,0,0
145.16,0,0.441734597,0.108152522,1.166800975,66.88942325,0,0,0,0
145.17,0,0.441134356,0.110679855,1.167113443,66.88787184,0,0,0,0
145.18,0,0.440534115,0.113206838,1.167425826,66.88632043,0,0,0,0
145.19,0,0.439933875,0.115733576,1.16773821,66.88476902,0,0,0,0
145.2,0,0.439333634,0.118259965,1.168050677,66.88321761,0,0,0,0
145.21,0,0.438733393,0.120785986,1.168555779,66.8816662,0,0,0,0
145.22,0,0.438133153,0.123311029,1.170049817,66.88011479,0,0,0,0
145.23,0,0.437532912,0.125835797,1.171543856,66.87856338,0,0,0,0
145.24,0,0.436932671,0.128360185,1.173037978,66.87701197,0,0,0,0
145.25,0,0.436332431,0.130884296,1.174532016,66.87546056,0,0,0,0
145.26,0,0.43573219,0.133408027,1.176026055,66.87390915,0,0,0,0
145.27,0,0.435131949,0.135931482,1.177520177,66.87235774,0,0,0,0
145.28,0,0.434531709,0.138454556,1.179014215,66.87080633,0,0,0,0
145.29,0,0.433931468,0.140977355,1.180508254,66.86925492,0,0,0,0
145.3,0,0.433331227,0.143499772,1.182002375,66.86770351,0,0,0,0
145.31,0,0.432730987,0.146021914,1.183496414,66.8661521,0,0,0,0
145.32,0,0.432130746,0.148543676,1.184990453,66.86460069,0,0,0,0
145.33,0,0.431530505,0.151065161,1.186484574,66.86304928,0,0,0,0
145.34,0,0.430930265,0.153586266,1.187978613,66.86149787,0,0,0,0
145.35,0,0.430330024,0.156107095,1.189472651,66.85994646,0,0,0,0
145.36,0,0.429729783,0.158627544,1.190966773,66.85839506,0,0,0,0
145.37,0,0.429129542,0.161147716,1.192460812,66.85684365,0,0,0,0
145.38,0,0.428529302,0.163667508,1.19395485,66.85529224,0,0,0,0
145.39,0,0.427929061,0.166187024,1.195448972,66.85374083,0,0,0,0
145.4,0,0.42732882,0.16870616,1.196943011,66.85218942,0,0,0,0
145.41,0,0.42672858,0.171225019,1.198437049,66.85063801,0,0,0,0
145.42,0,0.426128339,0.173743498,1.199931171,66.8490866,0,0,0,0
145.43,0,0.425528098,0.176261701,1.20142521,66.84753519,0,0,0,0
145.44,0,0.424927858,0.178779524,1.202919248,66.84598378,0,0,0,0
145.45,0,0.424327617,0.18129707,1.20441337,66.84443237,0,0,0,0
145.46,0,0.423727376,0.183814236,1.205907409,66.84288096,0,0,0,0
145.47,0,0.423127136,0.186331126,1.207401447,66.84132955,0,0,0,0
145.48,0,0.422526895,0.188847246,1.207636444,66.83977814,0,0,0,0
145.49,0,0.421926654,0.191362423,1.205744712,66.83822673,0,0,0,0
145.5,0,0.421326414,0.193877191,1.203852981,66.83667532,0,0,0,0
145.51,0,0.420726173,0.196391655,1.201961333,66.83512391,0,0,0,0
145.52,0,0.420125932,0.198905711,1.200069601,66.8335725,0,0,0,0
145.53,0,0.419525692,0.201419463,1.198177869,66.83202109,0,0,0,0
145.54,0,0.419016814,0.203932807,1.196286138,66.83046968,0,0,0,0
